url,experience,work_format,salary,employment_type,skills
https://hh.ru/vacancy/119590927?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119042102?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,"A/B тесты, Figma, Miro"
https://hh.ru/vacancy/105967755?query=ML&hhtmFrom=vacancy_search_list,1–3 года,,Уровень дохода не указан,Полная занятость,"Data Scientist, Data Analysis, ООП, Python, Machine Learning, Deep Learning"
https://hh.ru/vacancy/120317082?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,,Уровень дохода не указан,Полная занятость,"Python, PyTorch, Hadoop, Spark"
https://hh.ru/vacancy/119824292?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,от 2 800 до 5 500 $ за месяц до вычета налогов,Полная занятостьВозможно временное оформление,"Spring Framework, NoSQL, MongoDB, Spring Boot, Elasticsearch, Java 17"
https://hh.ru/vacancy/120269262?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Полная занятость,"Python, SQL"
https://hh.ru/vacancy/120269262?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Полная занятость,"Python, SQL"
https://hh.ru/vacancy/120260032?query=ML&hhtmFrom=vacancy_search_list,1–3 года,,Уровень дохода не указан,,
https://hh.ru/vacancy/119428075?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"СУБД, Windows API, Linux, POS"
https://hh.ru/vacancy/119606824?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/115718008?query=ML&hhtmFrom=vacancy_search_list,1–3 года,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120338859?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120224686?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,,
https://hh.ru/vacancy/118888411?query=ML&hhtmFrom=vacancy_search_list,1–3 года,,Уровень дохода не указан,Полная занятость,"MS SQL, Python, SAS, IFRS Accounting Automation, Анализ рисков, Риск-менеджмент"
https://hh.ru/vacancy/117982112?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/117982111?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/113763738?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Полная занятость,"PySpark, Python, ML, NLP, LLM"
https://hh.ru/vacancy/119393784?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Проект или разовое заданиеВозможно временное оформление,"CMS, MODX, 1С-Битрикс, Администрирование сайтов, Наполнение контентом"
https://hh.ru/vacancy/114560812?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119337160?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятостьВозможно временное оформление,"Деловое общение, Консультирование клиентов, Консультативные продажи, Жизненный цикл проекта, Ведение проектной документации"
https://hh.ru/vacancy/118968051?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,"A/B тесты, Figma, Miro"
https://hh.ru/vacancy/119029907?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120045565?query=ML&hhtmFrom=vacancy_search_list,1–3 года,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Проект или разовое заданиеВозможно временное оформление,Unreal Engine
https://hh.ru/vacancy/107531171?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: на месте работодателя,от 200 000 до 300 000 ₽ за месяц на руки,Полная занятость,"Python, pandas, Numpy, R, Scikit-learn, Matplotlib, SciPy, Keras, PyTorch, TensorFlow, Английский — B1 — Средний"
https://hh.ru/vacancy/119778733?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119252023?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120210942?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,"Python, SQL, TensorFlow, PyTorch, Keras, PySpark, Ad Hoc Analysis"
https://hh.ru/vacancy/120210942?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,"Python, SQL, TensorFlow, PyTorch, Keras, PySpark, Ad Hoc Analysis"
https://hh.ru/vacancy/120323024?query=ML&hhtmFrom=vacancy_search_list,не требуется,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
